date,time,id,Temp,Humidity,CO2,TVOC,PM1,PM2.5,PM10,fan_action,filter_action
09/10/2022,14:32:43,11,32.20721,57.57446,466.1349,15,9,13,13,,
09/10/2022,14:32:43,4,31.53963,59.10492,359.7238,14,9,13,13,,
09/10/2022,14:32:43,7,32.05768,56.33392,77.67319,19,41,61,73,,
09/10/2022,14:32:43,1,32.04967,56.4621,760.8802,78,16,23,27,,
09/10/2022,14:32:48,11,32.19119,57.46155,468.2998,15,9,13,13,,
09/10/2022,14:32:48,4,31.53963,59.08508,359.6337,14,9,13,13,,
09/10/2022,14:32:48,7,32.07103,56.34918,76.13033,19,12,17,20,,
09/10/2022,14:32:48,1,32.04967,56.59943,748.4773,78,16,23,26,,
09/10/2022,14:32:53,11,32.20721,57.57446,466.2904,15,9,13,13,,
09/10/2022,14:32:53,4,31.55299,59.07593,359.5565,14,8,11,11,,
09/10/2022,14:32:53,7,32.1004,56.31714,75.69252,19,11,15,17,,
09/10/2022,14:32:53,1,32.07637,56.5918,740.1442,78,16,23,27,,
09/10/2022,14:32:58,11,32.23392,57.547,464.9848,15,9,13,13,,
09/10/2022,14:32:58,4,31.53963,59.34296,358.5781,14,8,11,11,,
09/10/2022,14:32:58,7,32.11375,56.30798,75.72291,19,11,15,17,,
09/10/2022,14:32:58,1,32.08972,56.62842,731.3782,78,16,23,26,,
09/10/2022,14:32:58,,32.20721,59.10492,760.8802,78,41,61,73,-1,-1
09/10/2022,14:33:03,11,32.23392,57.57904,463.7803,15,53,80,96,,
09/10/2022,14:33:03,4,31.52361,59.43756,358.3988,14,8,11,11,,
09/10/2022,14:33:03,7,32.11375,56.2851,75.61222,19,11,15,17,,
09/10/2022,14:33:03,1,32.13245,56.55518,727.835,78,16,23,26,,
09/10/2022,14:33:08,11,32.27665,57.5531,464.6522,15,16,23,27,,
09/10/2022,14:33:08,4,31.52361,59.26514,358.8153,14,8,11,11,,
09/10/2022,14:33:08,7,32.11375,56.25153,75.05866,19,10,14,15,,
09/10/2022,14:33:08,1,32.16182,56.5033,725.8173,78,17,24,28,,
09/10/2022,14:33:13,11,32.2633,57.55157,464.1073,15,119,223,130,,
09/10/2022,14:33:13,4,31.52361,59.09119,359.2628,14,8,11,11,,
09/10/2022,14:33:13,7,32.12711,56.1615,75.31274,19,11,16,18,,
09/10/2022,14:33:13,1,32.18852,56.3446,724.3491,78,15,22,25,,
09/10/2022,14:33:13,,32.27665,59.43756,727.835,78,53,80,96,-1,-1
09/10/2022,14:33:18,11,32.23392,57.55615,464.8636,15,170,68,134,,
09/10/2022,14:33:18,4,31.48089,59.32007,359.6656,14,8,11,11,,
09/10/2022,14:33:18,7,32.07103,56.34918,75.10918,19,11,16,18,,
09/10/2022,14:33:18,1,32.2179,56.26984,723.2902,78,15,22,25,,
09/10/2022,14:33:23,11,32.24727,57.6889,466.5071,15,192,112,246,,
09/10/2022,14:33:23,4,31.51026,59.14459,359.1514,14,8,11,11,,
09/10/2022,14:33:23,7,32.07103,56.37207,73.37296,19,12,17,20,,
09/10/2022,14:33:23,1,32.1458,56.15234,719.6156,78,42,71,239,,
09/10/2022,14:33:28,11,32.24727,57.7774,464.89,15,165,58,108,,
09/10/2022,14:33:28,4,31.52361,59.12323,359.6541,14,8,11,11,,
09/10/2022,14:33:28,7,32.04433,56.3797,74.49743,19,25,36,42,,
09/10/2022,14:33:28,1,32.20187,56.19812,716.2175,78,18,24,224,,
09/10/2022,14:33:28,,32.24727,59.32007,723.2902,78,192,112,246,1,1
09/10/2022,14:33:33,11,32.17784,57.87354,468.1945,15,159,47,80,,
09/10/2022,14:33:33,4,31.51026,58.99353,360.5901,14,8,11,11,,
09/10/2022,14:33:33,7,32.02831,56.45752,76.69366,19,113,186,235,,
09/10/2022,14:33:33,1,32.23125,56.09741,714.544,78,241,214,107,,
09/10/2022,14:33:38,11,32.16449,57.87201,469.8455,15,74,134,159,,
09/10/2022,14:33:38,4,31.51026,58.97064,361.2689,14,10,14,15,,
09/10/2022,14:33:38,7,31.99893,56.51245,77.73508,19,20,29,34,,
09/10/2022,14:33:38,1,32.2179,56.073,712.3559,78,31,55,88,,
09/10/2022,14:33:43,11,32.13512,57.91321,469.3495,15,255,242,35,,
09/10/2022,14:33:43,4,31.53963,58.96606,361.5461,14,53,80,96,,
09/10/2022,14:33:43,7,31.99893,56.56891,77.37113,19,19,28,32,,
09/10/2022,14:33:43,1,32.23125,56.13251,707.7309,78,21,30,35,,
09/10/2022,14:33:43,,32.23125,58.99353,714.544,78,241,214,235,1,1
09/10/2022,14:33:48,11,32.15114,57.94983,469.7097,15,3,250,71,,
09/10/2022,14:33:48,4,31.53963,58.93402,361.6475,14,229,194,135,,
09/10/2022,14:33:48,7,32.01495,56.59485,75.96722,19,20,29,34,,
09/10/2022,14:33:48,1,32.2179,56.04706,703.6453,78,29,51,81,,
09/10/2022,14:33:53,11,32.15114,57.83691,468.5557,15,24,35,28,,
09/10/2022,14:33:53,4,31.52361,58.88824,361.9441,14,171,76,1,,
09/10/2022,14:33:53,7,32.01495,56.57196,75.49286,19,19,27,31,,
09/10/2022,14:33:53,1,32.20187,55.94177,699.2949,78,94,150,186,,
09/10/2022,14:33:59,11,32.13512,57.85828,468.7048,15,75,136,164,,
09/10/2022,14:33:59,4,31.48089,58.86993,362.8458,14,182,98,74,,
09/10/2022,14:33:59,7,32.02831,56.57349,74.3174,19,18,26,30,,
09/10/2022,14:33:59,1,32.23125,56.00586,694.667,78,20,29,34,,
09/10/2022,14:33:59,,32.2179,58.93402,703.6453,78,229,250,186,1,1
09/10/2022,14:34:04,11,32.13512,57.84607,468.1774,15,21,30,1,,
09/10/2022,14:34:04,4,31.45419,58.97064,362.7295,14,172,78,8,,
09/10/2022,14:34:04,7,32.04433,56.55365,74.84738,19,18,26,30,,
09/10/2022,14:34:04,1,32.20187,55.87311,693.0326,78,42,77,132,,
09/10/2022,14:34:09,11,32.15114,57.82776,465.8334,15,81,148,194,,
09/10/2022,14:34:09,4,31.49691,58.99963,363.378,14,172,78,7,,
09/10/2022,14:34:09,7,32.07103,56.5094,75.0369,19,17,25,29,,
09/10/2022,14:34:09,1,32.16182,55.82123,688.5225,78,142,246,63,,
09/10/2022,14:34:14,11,32.16449,57.74078,466.5563,15,191,115,139,,
09/10/2022,14:34:14,4,31.51026,58.91724,363.7322,14,170,74,249,,
09/10/2022,14:34:14,7,32.07103,56.49872,74.5649,19,204,143,51,,
09/10/2022,14:34:14,1,32.17517,55.85785,683.057,78,58,108,193,,
