date,time,id,Temp,Humidity,CO2,TVOC,PM1,PM2.5,PM10,fan_action,filter_action
09/10/2022,17:20:54,4,31.27528,64.20441,466.6997,11,14,20,23,,
09/10/2022,17:20:54,2,31.2005,63.82904,291.5783,27,13,19,22,,
09/10/2022,17:20:54,3,30.82933,63.95569,422.9306,20,11,16,18,,
09/10/2022,17:20:54,1,30.73853,64.96277,407.7816,122,25,36,42,,
09/10/2022,17:21:04,4,31.16312,64.45923,474.313,11,14,20,23,,
09/10/2022,17:21:04,2,31.21385,63.63068,301.4134,27,13,18,21,,
09/10/2022,17:21:04,3,30.79996,64.17694,424.3889,20,11,15,17,,
09/10/2022,17:21:04,1,30.75189,65.08331,408.5305,122,22,32,37,,
09/10/2022,17:21:14,4,31.20317,64.3219,472.4063,11,13,19,22,,
09/10/2022,17:21:14,3,30.82933,64.03351,428.3817,20,10,14,15,,
09/10/2022,17:21:14,1,30.68246,65.00397,409.7867,122,20,29,34,,
09/10/2022,17:21:14,2,31.15778,63.60931,301.2616,27,12,17,20,,
09/10/2022,17:21:24,4,31.21919,64.27307,474.7218,11,13,19,22,,
09/10/2022,17:21:24,3,30.85603,63.90686,426.8555,20,10,14,14,,
09/10/2022,17:21:24,1,30.68246,64.7995,406.7214,122,17,25,29,,
09/10/2022,17:21:24,2,31.08835,63.71765,301.8441,27,12,17,20,,
09/10/2022,17:21:24,,31.27528,65.08331,474.313,122,25,36,42,-1,-1
09/10/2022,17:21:34,1,30.73853,64.85443,408.5605,122,16,23,26,,
09/10/2022,17:21:34,4,31.23254,64.20441,475.7431,11,13,18,21,,
09/10/2022,17:21:34,3,30.91211,63.81989,425.9421,20,10,14,14,,
09/10/2022,17:21:34,2,31.04295,64.05334,298.4714,27,12,17,19,,
09/10/2022,17:21:44,1,30.79462,64.43329,404.2994,122,15,21,24,,
09/10/2022,17:21:44,4,31.21919,64.20288,478.6169,11,13,18,21,,
09/10/2022,17:21:44,3,30.94148,63.75122,425.6769,20,10,14,14,,
09/10/2022,17:21:44,2,30.94415,64.1861,292.3504,27,12,17,19,,
09/10/2022,17:21:54,4,31.20317,64.25934,477.9098,11,13,18,21,,
09/10/2022,17:21:54,2,30.9308,64.31427,290.1799,27,12,17,20,,
09/10/2022,17:21:54,3,30.95483,63.61237,425.1244,20,10,14,14,,
09/10/2022,17:21:54,1,30.82132,64.19373,406.6247,122,14,20,23,,
09/10/2022,17:21:54,,31.23254,64.85443,478.6169,122,16,23,26,-1,-1
09/10/2022,17:22:04,4,31.17647,64.35852,481.6421,11,12,17,20,,
09/10/2022,17:22:04,3,30.99756,63.53455,424.6908,20,10,14,14,,
09/10/2022,17:22:04,1,30.83467,64.0564,408.2133,122,13,19,22,,
09/10/2022,17:22:04,2,31.0296,64.11133,290.4409,27,12,17,20,,
09/10/2022,17:22:14,1,30.83467,64.18457,405.8758,122,13,18,21,,
09/10/2022,17:22:14,4,31.18982,64.4104,481.653,11,12,17,20,,
09/10/2022,17:22:14,3,31.02426,63.45367,424.7488,20,10,14,14,,
09/10/2022,17:22:14,2,31.04295,64.01215,288.7341,27,12,17,19,,
09/10/2022,17:22:24,1,30.79462,64.27307,409.9943,122,12,17,19,,
09/10/2022,17:22:24,4,31.18982,64.43176,482.3502,11,12,17,20,,
09/10/2022,17:22:24,3,31.01091,63.40637,424.4861,20,10,14,14,,
09/10/2022,17:22:24,2,31.01625,63.94653,289.8239,27,12,17,19,,
09/10/2022,17:22:24,,31.18982,64.4104,481.653,122,13,19,22,-1,-1
09/10/2022,17:22:34,4,31.21919,64.40582,482.2042,11,12,17,20,,
09/10/2022,17:22:34,2,31.075,63.88702,286.956,27,11,16,18,,
09/10/2022,17:22:34,3,31.0563,63.44757,424.4639,20,9,13,13,,
09/10/2022,17:22:34,1,30.83467,64.64844,410.545,122,12,17,19,,
