date,time,temp,humidity,co2,voc,fan_action,filter_action
28/08/2022,13:15:07,25.8,87.0,502.0,15.0,,
28/08/2022,13:15:07,,,,,1,1
28/08/2022,13:15:09,26.0,88.0,498.0,14.0,,
28/08/2022,13:15:09,,,,,1,1
28/08/2022,13:15:13,25.6,87.0,488.0,13.0,,
28/08/2022,13:15:13,,,,,1,1
28/08/2022,13:15:15,25.9,87.0,482.0,12.0,,
28/08/2022,13:15:15,,,,,1,1
28/08/2022,13:15:19,25.8,87.0,482.0,12.0,,
28/08/2022,13:15:19,,,,,1,1
28/08/2022,13:15:21,26.0,88.0,482.0,12.0,,
28/08/2022,13:15:21,,,,,1,1
28/08/2022,13:15:25,25.7,87.0,473.0,11.0,,
28/08/2022,13:15:25,,,,,1,1
28/08/2022,13:15:27,25.6,87.0,488.0,13.0,,
28/08/2022,13:15:27,,,,,1,1
28/08/2022,13:15:31,25.9,87.0,482.0,12.0,,
28/08/2022,13:15:31,,,,,1,1
28/08/2022,13:15:33,25.8,87.0,478.0,11.0,,
28/08/2022,13:15:33,,,,,1,1
28/08/2022,13:15:37,25.8,87.0,473.0,11.0,,
28/08/2022,13:15:37,,,,,1,1
28/08/2022,13:15:39,26.2,88.0,473.0,11.0,,
28/08/2022,13:15:39,,,,,1,1
28/08/2022,13:15:43,26.3,88.0,478.0,11.0,,
28/08/2022,13:15:43,,,,,1,1
28/08/2022,13:15:45,25.7,87.0,482.0,12.0,,
28/08/2022,13:15:45,,,,,1,1
28/08/2022,13:15:49,25.8,87.0,493.0,14.0,,
28/08/2022,13:15:49,,,,,1,1
28/08/2022,13:15:51,25.7,87.0,514.0,17.0,,
28/08/2022,13:15:51,,,,,1,1
28/08/2022,13:15:55,25.9,87.0,518.0,17.0,,
28/08/2022,13:15:55,,,,,1,1
28/08/2022,13:15:57,26.6,88.0,518.0,17.0,,
28/08/2022,13:15:57,,,,,1,1
28/08/2022,13:16:01,25.6,87.0,524.0,18.0,,
28/08/2022,13:16:01,,,,,1,1
28/08/2022,13:16:03,25.8,87.0,527.0,19.0,,
28/08/2022,13:16:03,,,,,1,1
28/08/2022,13:16:07,26.2,88.0,527.0,19.0,,
28/08/2022,13:16:07,,,,,1,1
28/08/2022,13:16:09,25.7,87.0,527.0,19.0,,
28/08/2022,13:16:09,,,,,1,1
28/08/2022,13:16:13,26.2,88.0,527.0,19.0,,
28/08/2022,13:16:13,,,,,1,1
28/08/2022,13:16:15,26.3,88.0,524.0,18.0,,
28/08/2022,13:16:15,,,,,1,1
28/08/2022,13:16:19,26.3,88.0,518.0,17.0,,
28/08/2022,13:16:19,,,,,1,1
28/08/2022,13:16:21,25.6,87.0,518.0,17.0,,
28/08/2022,13:16:21,,,,,1,1
28/08/2022,13:16:26,25.8,87.0,498.0,14.0,,
28/08/2022,13:16:26,,,,,1,1
28/08/2022,13:16:28,26.5,88.0,493.0,14.0,,
28/08/2022,13:16:28,,,,,1,1
28/08/2022,13:16:32,26.2,88.0,493.0,14.0,,
28/08/2022,13:16:32,,,,,1,1
28/08/2022,13:16:34,26.6,88.0,488.0,13.0,,
28/08/2022,13:16:34,,,,,1,1
28/08/2022,13:16:38,26.1,88.0,482.0,12.0,,
28/08/2022,13:16:38,,,,,1,1
28/08/2022,13:16:40,25.8,86.0,493.0,14.0,,
28/08/2022,13:16:40,,,,,1,1
28/08/2022,13:16:44,25.7,87.0,514.0,17.0,,
28/08/2022,13:16:44,,,,,1,1
28/08/2022,13:16:46,25.7,87.0,527.0,19.0,,
28/08/2022,13:16:46,,,,,1,1
28/08/2022,13:16:50,26.1,88.0,527.0,19.0,,
28/08/2022,13:16:50,,,,,1,1
28/08/2022,13:16:52,26.4,88.0,527.0,19.0,,
28/08/2022,13:16:52,,,,,1,1
28/08/2022,13:16:56,26.0,88.0,527.0,19.0,,
28/08/2022,13:16:56,,,,,1,1
28/08/2022,13:16:58,26.2,88.0,518.0,17.0,,
28/08/2022,13:16:58,,,,,1,1
28/08/2022,13:17:02,26.0,88.0,498.0,14.0,,
28/08/2022,13:17:02,,,,,1,1
28/08/2022,13:17:04,26.5,88.0,493.0,14.0,,
28/08/2022,13:17:04,,,,,1,1
28/08/2022,13:17:08,25.8,87.0,493.0,14.0,,
28/08/2022,13:17:08,,,,,1,1
28/08/2022,13:17:10,26.1,88.0,482.0,12.0,,
28/08/2022,13:17:10,,,,,1,1
28/08/2022,13:17:14,25.6,87.0,482.0,12.0,,
28/08/2022,13:17:14,,,,,1,1
28/08/2022,13:17:16,25.6,87.0,478.0,11.0,,
28/08/2022,13:17:16,,,,,1,1
28/08/2022,13:17:20,25.8,87.0,478.0,11.0,,
28/08/2022,13:17:20,,,,,1,1
28/08/2022,13:17:24,26.6,88.0,473.0,11.0,,
28/08/2022,13:17:24,,,,,1,1
28/08/2022,13:17:26,26.7,88.0,473.0,11.0,,
28/08/2022,13:17:26,,,,,1,1
28/08/2022,13:17:30,25.8,86.0,473.0,11.0,,
28/08/2022,13:17:30,,,,,1,1
28/08/2022,13:17:32,25.7,86.0,478.0,11.0,,
28/08/2022,13:17:32,,,,,1,1
28/08/2022,13:17:36,26.7,87.0,478.0,11.0,,
28/08/2022,13:17:36,,,,,1,1
28/08/2022,13:17:38,26.5,88.0,482.0,12.0,,
28/08/2022,13:17:38,,,,,1,1
28/08/2022,13:17:42,26.5,88.0,488.0,13.0,,
28/08/2022,13:17:42,,,,,1,1
28/08/2022,13:17:44,26.1,87.0,493.0,14.0,,
28/08/2022,13:17:44,,,,,1,1
28/08/2022,13:17:48,26.7,88.0,502.0,15.0,,
28/08/2022,13:17:48,,,,,1,1
28/08/2022,13:17:50,25.8,87.0,493.0,14.0,,
28/08/2022,13:17:50,,,,,1,1
28/08/2022,13:17:54,25.8,87.0,498.0,14.0,,
28/08/2022,13:17:54,,,,,1,1
28/08/2022,13:17:56,25.7,87.0,493.0,14.0,,
28/08/2022,13:17:56,,,,,1,1
28/08/2022,13:18:00,25.6,87.0,493.0,14.0,,
28/08/2022,13:18:00,,,,,1,1
28/08/2022,13:18:02,25.8,87.0,482.0,12.0,,
28/08/2022,13:18:02,,,,,1,1
28/08/2022,13:18:06,26.7,88.0,478.0,11.0,,
28/08/2022,13:18:06,,,,,1,1
28/08/2022,13:18:08,25.6,87.0,478.0,11.0,,
28/08/2022,13:18:08,,,,,1,1
28/08/2022,13:18:12,25.8,87.0,478.0,11.0,,
28/08/2022,13:18:12,,,,,1,1
28/08/2022,13:18:14,25.8,87.0,478.0,11.0,,
28/08/2022,13:18:14,,,,,1,1
28/08/2022,13:18:18,26.9,88.0,482.0,12.0,,
28/08/2022,13:18:18,,,,,1,1
28/08/2022,13:18:20,25.8,86.0,502.0,15.0,,
28/08/2022,13:18:20,,,,,1,1
28/08/2022,13:18:24,25.7,87.0,524.0,18.0,,
28/08/2022,13:18:24,,,,,1,1
28/08/2022,13:18:26,25.7,87.0,527.0,19.0,,
28/08/2022,13:18:26,,,,,1,1
28/08/2022,13:18:30,26.9,88.0,524.0,18.0,,
28/08/2022,13:18:30,,,,,1,1
28/08/2022,13:18:32,26.9,88.0,533.0,20.0,,
28/08/2022,13:18:32,,,,,1,1
28/08/2022,13:18:36,27.0,88.0,533.0,20.0,,
28/08/2022,13:18:36,,,,,1,1
28/08/2022,13:18:38,25.8,86.0,539.0,21.0,,
28/08/2022,13:18:38,,,,,1,1
28/08/2022,13:18:42,25.6,86.0,539.0,21.0,,
28/08/2022,13:18:42,,,,,1,1
28/08/2022,13:18:44,25.8,87.0,533.0,20.0,,
28/08/2022,13:18:44,,,,,1,1
28/08/2022,13:18:48,26.8,87.0,524.0,18.0,,
28/08/2022,13:18:48,,,,,1,1
28/08/2022,13:18:50,25.8,87.0,524.0,18.0,,
28/08/2022,13:18:50,,,,,1,1
28/08/2022,13:18:54,25.9,87.0,502.0,15.0,,
28/08/2022,13:18:54,,,,,1,1
28/08/2022,13:18:56,26.3,87.0,493.0,14.0,,
28/08/2022,13:18:56,,,,,1,1
28/08/2022,13:19:00,26.9,88.0,482.0,12.0,,
28/08/2022,13:19:00,,,,,1,1
28/08/2022,13:19:02,25.6,87.0,482.0,12.0,,
28/08/2022,13:19:02,,,,,1,1
28/08/2022,13:19:06,25.8,87.0,482.0,12.0,,
28/08/2022,13:19:06,,,,,1,1
28/08/2022,13:19:08,26.7,88.0,498.0,14.0,,
28/08/2022,13:19:08,,,,,1,1
28/08/2022,13:19:12,26.1,88.0,502.0,15.0,,
28/08/2022,13:19:12,,,,,1,1
28/08/2022,13:19:14,26.5,87.0,518.0,17.0,,
28/08/2022,13:19:14,,,,,1,1
28/08/2022,13:19:18,26.9,87.0,524.0,18.0,,
28/08/2022,13:19:18,,,,,1,1
28/08/2022,13:19:20,27.0,88.0,527.0,19.0,,
28/08/2022,13:19:20,,,,,1,1
28/08/2022,13:19:24,26.8,87.0,518.0,17.0,,
28/08/2022,13:19:24,,,,,1,1
28/08/2022,13:19:26,25.6,86.0,527.0,19.0,,
28/08/2022,13:19:26,,,,,1,1
28/08/2022,13:19:30,27.0,88.0,518.0,17.0,,
28/08/2022,13:19:30,,,,,1,1
28/08/2022,13:19:32,25.9,86.0,498.0,14.0,,
28/08/2022,13:19:32,,,,,1,1
28/08/2022,13:19:36,26.4,87.0,493.0,14.0,,
28/08/2022,13:19:36,,,,,1,1
28/08/2022,13:19:38,26.9,88.0,514.0,17.0,,
28/08/2022,13:19:38,,,,,1,1
28/08/2022,13:19:42,25.8,86.0,527.0,19.0,,
28/08/2022,13:19:42,,,,,1,1
28/08/2022,13:19:44,26.7,87.0,527.0,19.0,,
28/08/2022,13:19:44,,,,,1,1
28/08/2022,13:19:48,25.6,87.0,533.0,20.0,,
28/08/2022,13:19:48,,,,,1,1
28/08/2022,13:19:50,25.8,87.0,539.0,21.0,,
28/08/2022,13:19:50,,,,,1,1
28/08/2022,13:19:54,26.9,88.0,539.0,21.0,,
28/08/2022,13:19:54,,,,,1,1
28/08/2022,13:19:56,26.8,88.0,539.0,21.0,,
28/08/2022,13:19:56,,,,,1,1
28/08/2022,13:20:00,26.9,88.0,514.0,17.0,,
28/08/2022,13:20:00,,,,,1,1
28/08/2022,13:20:04,25.6,87.0,498.0,14.0,,
28/08/2022,13:20:04,,,,,1,1
28/08/2022,13:20:06,25.8,87.0,488.0,13.0,,
28/08/2022,13:20:06,,,,,1,1
28/08/2022,13:20:10,26.7,88.0,482.0,12.0,,
28/08/2022,13:20:10,,,,,1,1
28/08/2022,13:20:12,26.9,88.0,488.0,13.0,,
28/08/2022,13:20:12,,,,,1,1
28/08/2022,13:20:16,26.7,88.0,488.0,13.0,,
28/08/2022,13:20:16,,,,,1,1
28/08/2022,13:20:18,25.8,87.0,502.0,15.0,,
28/08/2022,13:20:18,,,,,1,1
28/08/2022,13:20:22,26.9,88.0,524.0,18.0,,
28/08/2022,13:20:22,,,,,1,1
28/08/2022,13:20:24,25.8,87.0,518.0,17.0,,
28/08/2022,13:20:24,,,,,1,1
28/08/2022,13:20:28,26.8,88.0,518.0,17.0,,
28/08/2022,13:20:28,,,,,1,1
28/08/2022,13:20:30,25.6,87.0,514.0,17.0,,
28/08/2022,13:20:30,,,,,1,1
28/08/2022,13:20:34,26.6,88.0,524.0,18.0,,
28/08/2022,13:20:34,,,,,1,1
28/08/2022,13:20:36,25.7,87.0,539.0,21.0,,
28/08/2022,13:20:36,,,,,1,1
28/08/2022,13:20:40,26.9,88.0,549.0,22.0,,
28/08/2022,13:20:40,,,,,1,1
28/08/2022,13:20:42,27.0,89.0,549.0,22.0,,
28/08/2022,13:20:42,,,,,1,1
28/08/2022,13:20:46,26.9,88.0,549.0,22.0,,
28/08/2022,13:20:46,,,,,1,1
28/08/2022,13:20:48,26.8,88.0,549.0,22.0,,
28/08/2022,13:20:48,,,,,1,1
28/08/2022,13:20:52,25.6,87.0,555.0,23.0,,
28/08/2022,13:20:52,,,,,1,1
28/08/2022,13:20:54,26.4,88.0,549.0,22.0,,
28/08/2022,13:20:54,,,,,1,1
28/08/2022,13:20:58,25.8,87.0,545.0,22.0,,
28/08/2022,13:20:58,,,,,1,1
28/08/2022,13:21:00,25.9,87.0,539.0,21.0,,
28/08/2022,13:21:00,,,,,1,1
28/08/2022,13:21:04,25.8,87.0,545.0,22.0,,
28/08/2022,13:21:04,,,,,1,1
28/08/2022,13:21:06,26.8,88.0,539.0,21.0,,
28/08/2022,13:21:06,,,,,1,1
28/08/2022,13:21:10,26.5,88.0,549.0,22.0,,
28/08/2022,13:21:10,,,,,1,1
28/08/2022,13:21:12,25.9,87.0,555.0,23.0,,
28/08/2022,13:21:12,,,,,1,1
28/08/2022,13:21:16,26.5,88.0,560.0,24.0,,
28/08/2022,13:21:16,,,,,1,1
28/08/2022,13:21:18,26.9,88.0,560.0,24.0,,
28/08/2022,13:21:18,,,,,1,1
28/08/2022,13:21:22,26.5,88.0,555.0,23.0,,
28/08/2022,13:21:22,,,,,1,1
28/08/2022,13:21:24,25.8,87.0,555.0,23.0,,
28/08/2022,13:21:24,,,,,1,1
28/08/2022,13:21:28,26.3,88.0,545.0,22.0,,
28/08/2022,13:21:28,,,,,1,1
28/08/2022,13:21:30,26.8,88.0,539.0,21.0,,
28/08/2022,13:21:30,,,,,1,1
28/08/2022,13:21:34,26.4,88.0,539.0,21.0,,
28/08/2022,13:21:34,,,,,1,1
28/08/2022,13:21:36,25.8,87.0,533.0,20.0,,
28/08/2022,13:21:36,,,,,1,1
28/08/2022,13:21:40,25.8,87.0,539.0,21.0,,
28/08/2022,13:21:40,,,,,1,1
28/08/2022,13:21:42,26.8,88.0,533.0,20.0,,
28/08/2022,13:21:42,,,,,1,1
28/08/2022,13:21:47,26.0,88.0,524.0,18.0,,
28/08/2022,13:21:47,,,,,1,1
28/08/2022,13:21:49,25.8,87.0,502.0,15.0,,
28/08/2022,13:21:49,,,,,1,1
28/08/2022,13:21:53,26.8,88.0,498.0,14.0,,
28/08/2022,13:21:53,,,,,1,1
28/08/2022,13:21:55,25.6,87.0,502.0,15.0,,
28/08/2022,13:21:55,,,,,1,1
28/08/2022,13:21:59,25.6,87.0,518.0,17.0,,
28/08/2022,13:21:59,,,,,1,1
28/08/2022,13:22:01,27.0,89.0,527.0,19.0,,
28/08/2022,13:22:01,,,,,1,1
28/08/2022,13:22:05,25.8,87.0,524.0,18.0,,
28/08/2022,13:22:05,,,,,1,1
28/08/2022,13:22:07,25.8,87.0,539.0,21.0,,
28/08/2022,13:22:07,,,,,1,1
28/08/2022,13:22:11,25.6,87.0,533.0,20.0,,
28/08/2022,13:22:11,,,,,1,1
28/08/2022,13:22:13,26.8,88.0,524.0,18.0,,
28/08/2022,13:22:13,,,,,1,1
28/08/2022,13:22:17,25.7,87.0,539.0,21.0,,
28/08/2022,13:22:17,,,,,1,1
28/08/2022,13:22:19,27.0,88.0,549.0,22.0,,
28/08/2022,13:22:19,,,,,1,1
28/08/2022,13:22:23,26.5,88.0,555.0,23.0,,
28/08/2022,13:22:23,,,,,1,1
28/08/2022,13:22:25,25.7,87.0,549.0,22.0,,
28/08/2022,13:22:25,,,,,1,1
28/08/2022,13:22:29,26.4,88.0,545.0,22.0,,
28/08/2022,13:22:29,,,,,1,1
28/08/2022,13:22:31,25.6,86.0,533.0,20.0,,
28/08/2022,13:22:31,,,,,1,1
28/08/2022,13:22:35,25.9,87.0,545.0,22.0,,
28/08/2022,13:22:35,,,,,1,1
28/08/2022,13:22:39,26.9,87.0,527.0,19.0,,
28/08/2022,13:22:39,,,,,1,1
28/08/2022,13:22:41,26.9,88.0,533.0,20.0,,
28/08/2022,13:22:41,,,,,1,1
28/08/2022,13:22:45,26.9,87.0,527.0,19.0,,
28/08/2022,13:22:45,,,,,1,1
28/08/2022,13:22:47,26.9,87.0,518.0,17.0,,
28/08/2022,13:22:47,,,,,1,1
28/08/2022,13:22:51,27.0,89.0,527.0,19.0,,
28/08/2022,13:22:51,,,,,1,1
28/08/2022,13:22:53,26.8,87.0,549.0,22.0,,
28/08/2022,13:22:53,,,,,1,1
28/08/2022,13:22:57,26.8,87.0,555.0,23.0,,
28/08/2022,13:22:57,,,,,1,1
28/08/2022,13:22:59,25.8,86.0,527.0,19.0,,
28/08/2022,13:22:59,,,,,1,1
28/08/2022,13:23:03,25.9,86.0,514.0,17.0,,
28/08/2022,13:23:03,,,,,1,1
28/08/2022,13:23:05,25.7,86.0,502.0,15.0,,
28/08/2022,13:23:05,,,,,1,1
28/08/2022,13:23:09,25.9,86.0,524.0,18.0,,
28/08/2022,13:23:09,,,,,1,1
28/08/2022,13:23:11,26.9,87.0,533.0,20.0,,
28/08/2022,13:23:11,,,,,1,1
28/08/2022,13:23:15,25.7,86.0,533.0,20.0,,
28/08/2022,13:23:15,,,,,1,1
28/08/2022,13:23:17,25.9,86.0,527.0,19.0,,
28/08/2022,13:23:17,,,,,1,1
28/08/2022,13:23:21,25.8,86.0,527.0,19.0,,
28/08/2022,13:23:21,,,,,1,1
28/08/2022,13:23:23,25.7,86.0,527.0,19.0,,
28/08/2022,13:23:23,,,,,1,1
28/08/2022,13:23:27,26.9,87.0,539.0,21.0,,
28/08/2022,13:23:27,,,,,1,1
28/08/2022,13:23:29,26.9,87.0,539.0,21.0,,
28/08/2022,13:23:29,,,,,1,1
28/08/2022,13:23:33,27.0,88.0,539.0,21.0,,
28/08/2022,13:23:33,,,,,1,1
28/08/2022,13:23:35,26.6,87.0,549.0,22.0,,
28/08/2022,13:23:35,,,,,1,1
28/08/2022,13:23:39,26.9,87.0,555.0,23.0,,
28/08/2022,13:23:39,,,,,1,1
28/08/2022,13:23:41,25.9,86.0,555.0,23.0,,
28/08/2022,13:23:41,,,,,1,1
28/08/2022,13:23:45,26.9,87.0,564.0,24.0,,
28/08/2022,13:23:45,,,,,1,1
28/08/2022,13:23:47,26.9,87.0,560.0,24.0,,
28/08/2022,13:23:47,,,,,1,1
28/08/2022,13:23:51,26.8,87.0,545.0,22.0,,
28/08/2022,13:23:51,,,,,1,1
28/08/2022,13:23:53,26.9,87.0,549.0,22.0,,
28/08/2022,13:23:53,,,,,1,1
28/08/2022,13:23:57,26.9,87.0,549.0,22.0,,
28/08/2022,13:23:57,,,,,1,1
28/08/2022,13:23:59,25.8,86.0,527.0,19.0,,
28/08/2022,13:23:59,,,,,1,1
28/08/2022,13:24:03,26.9,87.0,518.0,17.0,,
28/08/2022,13:24:03,,,,,1,1
28/08/2022,13:24:05,27.0,88.0,514.0,17.0,,
28/08/2022,13:24:05,,,,,1,1
28/08/2022,13:24:09,25.9,86.0,498.0,14.0,,
28/08/2022,13:24:09,,,,,1,1
28/08/2022,13:24:11,25.8,86.0,493.0,14.0,,
28/08/2022,13:24:11,,,,,1,1
28/08/2022,13:24:15,26.8,87.0,488.0,13.0,,
28/08/2022,13:24:15,,,,,1,1
28/08/2022,13:24:17,26.8,87.0,482.0,12.0,,
28/08/2022,13:24:17,,,,,1,1
28/08/2022,13:24:21,25.8,86.0,482.0,12.0,,
28/08/2022,13:24:21,,,,,1,1
28/08/2022,13:24:23,27.0,88.0,482.0,12.0,,
28/08/2022,13:24:23,,,,,1,1
28/08/2022,13:24:27,25.9,86.0,482.0,12.0,,
28/08/2022,13:24:27,,,,,1,1
28/08/2022,13:24:29,25.8,86.0,488.0,13.0,,
28/08/2022,13:24:29,,,,,1,1
28/08/2022,13:24:33,27.0,88.0,514.0,17.0,,
28/08/2022,13:24:33,,,,,1,1
28/08/2022,13:24:35,26.9,87.0,533.0,20.0,,
28/08/2022,13:24:35,,,,,1,1
28/08/2022,13:24:39,26.9,87.0,545.0,22.0,,
28/08/2022,13:24:39,,,,,1,1
28/08/2022,13:24:41,25.9,86.0,539.0,21.0,,
28/08/2022,13:24:41,,,,,1,1
28/08/2022,13:24:45,27.0,88.0,518.0,17.0,,
28/08/2022,13:24:45,,,,,1,1
28/08/2022,13:24:47,26.2,87.0,502.0,15.0,,
28/08/2022,13:24:47,,,,,1,1
28/08/2022,13:24:51,27.0,88.0,498.0,14.0,,
28/08/2022,13:24:51,,,,,1,1
28/08/2022,13:24:53,25.8,86.0,498.0,14.0,,
28/08/2022,13:24:53,,,,,1,1
28/08/2022,13:24:57,25.9,86.0,502.0,15.0,,
28/08/2022,13:24:57,,,,,1,1
28/08/2022,13:24:59,26.9,87.0,514.0,17.0,,
28/08/2022,13:24:59,,,,,1,1
28/08/2022,13:25:03,25.8,86.0,514.0,17.0,,
28/08/2022,13:25:03,,,,,1,1
28/08/2022,13:25:05,26.7,87.0,498.0,14.0,,
28/08/2022,13:25:05,,,,,1,1
28/08/2022,13:25:09,25.8,86.0,518.0,17.0,,
28/08/2022,13:25:09,,,,,1,1
28/08/2022,13:25:13,26.9,87.0,539.0,21.0,,
28/08/2022,13:25:13,,,,,1,1
28/08/2022,13:25:15,25.8,86.0,545.0,22.0,,
28/08/2022,13:25:15,,,,,1,1
28/08/2022,13:25:19,26.9,87.0,545.0,22.0,,
28/08/2022,13:25:19,,,,,1,1
28/08/2022,13:25:21,27.0,88.0,545.0,22.0,,
28/08/2022,13:25:21,,,,,1,1
28/08/2022,13:25:25,27.0,88.0,539.0,21.0,,
28/08/2022,13:25:25,,,,,1,1
28/08/2022,13:25:27,26.0,87.0,524.0,18.0,,
28/08/2022,13:25:27,,,,,1,1
28/08/2022,13:25:31,26.9,87.0,518.0,17.0,,
28/08/2022,13:25:31,,,,,1,1
28/08/2022,13:25:33,26.9,87.0,514.0,17.0,,
28/08/2022,13:25:33,,,,,1,1
28/08/2022,13:25:37,26.9,87.0,514.0,17.0,,
28/08/2022,13:25:37,,,,,1,1
28/08/2022,13:25:39,26.9,87.0,514.0,17.0,,
28/08/2022,13:25:39,,,,,1,1
28/08/2022,13:25:43,26.9,87.0,524.0,18.0,,
28/08/2022,13:25:43,,,,,1,1
28/08/2022,13:25:45,25.7,86.0,527.0,19.0,,
28/08/2022,13:25:45,,,,,1,1
28/08/2022,13:25:49,27.0,88.0,527.0,19.0,,
28/08/2022,13:25:49,,,,,1,1
28/08/2022,13:25:51,26.8,87.0,533.0,20.0,,
28/08/2022,13:25:51,,,,,1,1
28/08/2022,13:25:55,26.8,87.0,545.0,22.0,,
28/08/2022,13:25:55,,,,,1,1
28/08/2022,13:25:57,26.9,87.0,545.0,22.0,,
28/08/2022,13:25:57,,,,,1,1
28/08/2022,13:26:01,26.9,87.0,549.0,22.0,,
28/08/2022,13:26:01,,,,,1,1
28/08/2022,13:26:03,27.0,88.0,527.0,19.0,,
28/08/2022,13:26:03,,,,,1,1
28/08/2022,13:26:07,26.8,87.0,524.0,18.0,,
28/08/2022,13:26:07,,,,,1,1
28/08/2022,13:26:09,25.9,86.0,514.0,17.0,,
28/08/2022,13:26:09,,,,,1,1
28/08/2022,13:26:13,27.0,89.0,498.0,14.0,,
28/08/2022,13:26:13,,,,,1,1
28/08/2022,13:26:15,27.0,89.0,502.0,15.0,,
28/08/2022,13:26:15,,,,,1,1
28/08/2022,13:26:19,25.8,87.0,524.0,18.0,,
28/08/2022,13:26:19,,,,,1,1
28/08/2022,13:26:21,26.8,88.0,533.0,20.0,,
28/08/2022,13:26:21,,,,,1,1
28/08/2022,13:26:25,25.8,87.0,539.0,21.0,,
28/08/2022,13:26:25,,,,,1,1
28/08/2022,13:26:27,25.8,86.0,539.0,21.0,,
28/08/2022,13:26:27,,,,,1,1
28/08/2022,13:26:31,26.2,87.0,545.0,22.0,,
28/08/2022,13:26:31,,,,,1,1
28/08/2022,13:26:33,26.7,87.0,539.0,21.0,,
28/08/2022,13:26:33,,,,,1,1
28/08/2022,13:26:37,25.6,87.0,527.0,19.0,,
28/08/2022,13:26:37,,,,,1,1
28/08/2022,13:26:39,25.7,87.0,524.0,18.0,,
28/08/2022,13:26:39,,,,,1,1
28/08/2022,13:26:43,26.9,87.0,524.0,18.0,,
28/08/2022,13:26:43,,,,,1,1
28/08/2022,13:26:45,26.9,87.0,539.0,21.0,,
28/08/2022,13:26:45,,,,,1,1
28/08/2022,13:26:49,26.8,88.0,545.0,22.0,,
28/08/2022,13:26:49,,,,,1,1
28/08/2022,13:26:51,27.0,88.0,524.0,18.0,,
28/08/2022,13:26:51,,,,,1,1
28/08/2022,13:26:55,25.7,86.0,518.0,17.0,,
28/08/2022,13:26:55,,,,,1,1
28/08/2022,13:26:57,26.8,87.0,514.0,17.0,,
28/08/2022,13:26:57,,,,,1,1
28/08/2022,13:27:01,25.8,87.0,524.0,18.0,,
28/08/2022,13:27:01,,,,,1,1
28/08/2022,13:27:03,25.9,86.0,527.0,19.0,,
28/08/2022,13:27:03,,,,,1,1
28/08/2022,13:27:07,25.8,86.0,533.0,20.0,,
28/08/2022,13:27:07,,,,,1,1
28/08/2022,13:27:10,26.9,87.0,549.0,22.0,,
28/08/2022,13:27:10,,,,,1,1
28/08/2022,13:27:14,26.7,87.0,555.0,23.0,,
28/08/2022,13:27:14,,,,,1,1
28/08/2022,13:27:16,25.8,86.0,555.0,23.0,,
28/08/2022,13:27:16,,,,,1,1
28/08/2022,13:27:20,26.9,87.0,555.0,23.0,,
28/08/2022,13:27:20,,,,,1,1
28/08/2022,13:27:22,25.9,86.0,555.0,23.0,,
28/08/2022,13:27:22,,,,,1,1
28/08/2022,13:27:26,27.0,88.0,555.0,23.0,,
28/08/2022,13:27:26,,,,,1,1
28/08/2022,13:27:28,26.8,87.0,555.0,23.0,,
28/08/2022,13:27:28,,,,,1,1
28/08/2022,13:27:32,27.0,88.0,555.0,23.0,,
28/08/2022,13:27:32,,,,,1,1
28/08/2022,13:27:34,26.6,87.0,560.0,24.0,,
28/08/2022,13:27:34,,,,,1,1
28/08/2022,13:27:38,26.9,87.0,560.0,24.0,,
28/08/2022,13:27:38,,,,,1,1
28/08/2022,13:27:42,26.9,87.0,549.0,22.0,,
28/08/2022,13:27:42,,,,,1,1
28/08/2022,13:27:44,25.8,86.0,545.0,22.0,,
28/08/2022,13:27:44,,,,,1,1
28/08/2022,13:27:48,26.9,87.0,545.0,22.0,,
28/08/2022,13:27:48,,,,,1,1
28/08/2022,13:27:50,26.6,87.0,539.0,21.0,,
28/08/2022,13:27:50,,,,,1,1
28/08/2022,13:27:54,26.9,87.0,533.0,20.0,,
28/08/2022,13:27:54,,,,,1,1
28/08/2022,13:27:56,26.9,87.0,524.0,18.0,,
28/08/2022,13:27:56,,,,,1,1
28/08/2022,13:28:00,26.9,87.0,527.0,19.0,,
28/08/2022,13:28:00,,,,,1,1
28/08/2022,13:28:02,25.8,86.0,527.0,19.0,,
28/08/2022,13:28:02,,,,,1,1
28/08/2022,13:28:06,25.9,86.0,539.0,21.0,,
28/08/2022,13:28:06,,,,,1,1
28/08/2022,13:28:08,25.9,86.0,555.0,23.0,,
28/08/2022,13:28:08,,,,,1,1
28/08/2022,13:28:12,27.0,88.0,549.0,22.0,,
28/08/2022,13:28:12,,,,,1,1
28/08/2022,13:28:14,26.9,87.0,555.0,23.0,,
28/08/2022,13:28:14,,,,,1,1
28/08/2022,13:28:18,27.0,88.0,560.0,24.0,,
28/08/2022,13:28:18,,,,,1,1
28/08/2022,13:28:20,26.5,87.0,549.0,22.0,,
28/08/2022,13:28:20,,,,,1,1
28/08/2022,13:28:24,25.6,86.0,539.0,21.0,,
28/08/2022,13:28:24,,,,,1,1
28/08/2022,13:28:26,26.9,87.0,533.0,20.0,,
28/08/2022,13:28:26,,,,,1,1
28/08/2022,13:28:30,25.8,86.0,545.0,22.0,,
28/08/2022,13:28:30,,,,,1,1
28/08/2022,13:28:32,25.9,86.0,545.0,22.0,,
28/08/2022,13:28:32,,,,,1,1
28/08/2022,13:28:36,26.9,87.0,555.0,23.0,,
28/08/2022,13:28:36,,,,,1,1
28/08/2022,13:28:38,27.0,88.0,555.0,23.0,,
