date,time,temp,humidity,co2,voc,fan_action,filter_action
28/08/2022,17:28:07,26.9,86.0,2070.0,865.0,,
28/08/2022,17:28:07,,,,,1,0
28/08/2022,17:28:09,26.8,86.0,1753.0,394.0,,
28/08/2022,17:28:09,,,,,0,-1
28/08/2022,17:28:11,26.8,86.0,690.0,44.0,,
28/08/2022,17:28:11,,,,,0,-1
28/08/2022,17:28:15,26.8,86.0,592.0,29.0,,
28/08/2022,17:28:15,,,,,-1,-1
28/08/2022,17:28:17,26.8,86.0,742.0,52.0,,
28/08/2022,17:28:17,,,,,0,-1
28/08/2022,17:28:21,26.8,86.0,672.0,41.0,,
28/08/2022,17:28:21,,,,,0,-1
28/08/2022,17:28:23,26.8,86.0,1491.0,166.0,,
28/08/2022,17:28:23,,,,,0,-1
28/08/2022,17:28:27,26.8,86.0,1523.0,187.0,,
28/08/2022,17:28:27,,,,,0,-1
28/08/2022,17:28:29,26.9,86.0,1128.0,110.0,,
28/08/2022,17:28:29,,,,,0,-1
28/08/2022,17:28:33,26.8,86.0,1413.0,154.0,,
28/08/2022,17:28:33,,,,,0,-1
28/08/2022,17:28:35,26.8,86.0,1367.0,147.0,,
28/08/2022,17:28:35,,,,,0,-1
28/08/2022,17:28:39,26.8,86.0,1231.0,126.0,,
28/08/2022,17:28:39,,,,,0,-1
28/08/2022,17:28:41,26.8,86.0,975.0,87.0,,
28/08/2022,17:28:41,,,,,0,-1
28/08/2022,17:28:45,26.9,86.0,1602.0,247.0,,
28/08/2022,17:28:45,,,,,0,-1
28/08/2022,17:28:49,26.8,86.0,665.0,40.0,,
28/08/2022,17:28:49,,,,,0,-1
28/08/2022,17:28:51,26.8,86.0,749.0,53.0,,
28/08/2022,17:28:51,,,,,0,-1
28/08/2022,17:28:55,26.8,86.0,800.0,60.0,,
28/08/2022,17:28:55,,,,,0,-1
28/08/2022,17:28:57,26.8,86.0,857.0,69.0,,
28/08/2022,17:28:57,,,,,0,-1
28/08/2022,17:29:01,26.7,86.0,634.0,35.0,,
28/08/2022,17:29:01,,,,,0,-1
28/08/2022,17:29:03,26.9,86.0,572.0,26.0,,
28/08/2022,17:29:03,,,,,-1,-1
28/08/2022,17:29:07,26.4,86.0,665.0,40.0,,
28/08/2022,17:29:07,,,,,0,-1
28/08/2022,17:29:09,26.8,86.0,679.0,42.0,,
28/08/2022,17:29:09,,,,,0,-1
28/08/2022,17:29:13,26.8,86.0,1215.0,124.0,,
28/08/2022,17:29:13,,,,,0,-1
28/08/2022,17:29:15,26.8,86.0,1602.0,247.0,,
28/08/2022,17:29:15,,,,,0,-1
28/08/2022,17:29:19,26.8,86.0,1607.0,253.0,,
28/08/2022,17:29:19,,,,,0,-1
28/08/2022,17:29:21,26.8,86.0,838.0,66.0,,
28/08/2022,17:29:21,,,,,0,-1
28/08/2022,17:29:25,26.8,86.0,1389.0,150.0,,
28/08/2022,17:29:25,,,,,0,-1
28/08/2022,17:29:27,26.8,86.0,1534.0,195.0,,
28/08/2022,17:29:27,,,,,0,-1
28/08/2022,17:29:31,26.9,86.0,857.0,69.0,,
28/08/2022,17:29:31,,,,,0,-1
28/08/2022,17:29:33,26.8,86.0,714.0,47.0,,
28/08/2022,17:29:33,,,,,0,-1
28/08/2022,17:29:37,26.8,86.0,927.0,80.0,,
28/08/2022,17:29:37,,,,,0,-1
28/08/2022,17:29:39,26.8,86.0,1035.0,96.0,,
28/08/2022,17:29:39,,,,,0,-1
28/08/2022,17:29:43,26.7,86.0,1534.0,195.0,,
28/08/2022,17:29:43,,,,,0,-1
28/08/2022,17:29:45,26.8,86.0,848.0,68.0,,
28/08/2022,17:29:45,,,,,0,-1
28/08/2022,17:29:49,58.0,86.0,975.0,87.0,,
28/08/2022,17:29:49,,,,,0,-1
28/08/2022,17:29:51,26.8,86.0,1564.0,218.0,,
28/08/2022,17:29:51,,,,,0,-1
28/08/2022,17:29:55,26.8,86.0,1538.0,198.0,,
28/08/2022,17:29:55,,,,,0,-1
28/08/2022,17:29:57,26.8,86.0,1367.0,147.0,,
28/08/2022,17:29:57,,,,,0,-1
28/08/2022,17:30:01,26.9,86.0,679.0,42.0,,
28/08/2022,17:30:01,,,,,0,-1
28/08/2022,17:30:03,26.7,86.0,552.0,23.0,,
28/08/2022,17:30:03,,,,,-1,-1
28/08/2022,17:30:07,26.8,86.0,620.0,33.0,,
28/08/2022,17:30:07,,,,,0,-1
28/08/2022,17:30:09,26.8,86.0,614.0,32.0,,
28/08/2022,17:30:09,,,,,0,-1
28/08/2022,17:30:14,26.9,86.0,600.0,30.0,,
28/08/2022,17:30:14,,,,,-1,-1
28/08/2022,17:30:16,26.8,86.0,857.0,69.0,,
28/08/2022,17:30:16,,,,,0,-1
28/08/2022,17:30:20,26.6,86.0,706.0,46.0,,
28/08/2022,17:30:20,,,,,0,-1
28/08/2022,17:30:22,26.8,86.0,641.0,36.0,,
28/08/2022,17:30:22,,,,,0,-1
28/08/2022,17:30:26,26.8,86.0,772.0,56.0,,
28/08/2022,17:30:26,,,,,0,-1
28/08/2022,17:30:28,26.8,86.0,838.0,66.0,,
28/08/2022,17:30:28,,,,,0,-1
28/08/2022,17:30:32,26.8,86.0,800.0,60.0,,
28/08/2022,17:30:32,,,,,0,-1
28/08/2022,17:30:34,26.8,86.0,649.0,37.0,,
28/08/2022,17:30:34,,,,,0,-1
28/08/2022,17:30:38,26.8,86.0,733.0,50.0,,
28/08/2022,17:30:38,,,,,0,-1
28/08/2022,17:30:40,26.8,86.0,954.0,84.0,,
28/08/2022,17:30:40,,,,,0,-1
28/08/2022,17:30:44,26.8,86.0,857.0,69.0,,
28/08/2022,17:30:44,,,,,0,-1
28/08/2022,17:30:46,26.8,86.0,927.0,80.0,,
28/08/2022,17:30:46,,,,,0,-1
28/08/2022,17:30:50,26.7,86.0,832.0,65.0,,
28/08/2022,17:30:50,,,,,0,-1
28/08/2022,17:30:52,26.9,86.0,897.0,75.0,,
28/08/2022,17:30:52,,,,,0,-1
28/08/2022,17:30:56,26.8,86.0,780.0,57.0,,
28/08/2022,17:30:56,,,,,0,-1
28/08/2022,17:30:58,26.8,86.0,665.0,40.0,,
28/08/2022,17:30:58,,,,,0,-1
28/08/2022,17:31:02,26.8,86.0,641.0,36.0,,
28/08/2022,17:31:02,,,,,0,-1
28/08/2022,17:31:04,26.8,86.0,649.0,37.0,,
28/08/2022,17:31:04,,,,,0,-1
28/08/2022,17:31:08,26.8,86.0,690.0,44.0,,
28/08/2022,17:31:08,,,,,0,-1
28/08/2022,17:31:12,26.8,86.0,785.0,58.0,,
28/08/2022,17:31:12,,,,,0,-1
28/08/2022,17:31:14,26.8,86.0,897.0,75.0,,
28/08/2022,17:31:14,,,,,0,-1
28/08/2022,17:31:18,26.7,86.0,987.0,89.0,,
28/08/2022,17:31:18,,,,,0,-1
28/08/2022,17:31:20,26.8,86.0,1245.0,128.0,,
28/08/2022,17:31:20,,,,,0,-1
28/08/2022,17:31:24,26.8,86.0,1973.0,700.0,,
28/08/2022,17:31:24,,,,,0,-1
28/08/2022,17:31:26,26.8,86.0,8819.0,15295.0,,
28/08/2022,17:31:26,,,,,1,1
28/08/2022,17:31:30,26.8,86.0,10702.0,19286.0,,
28/08/2022,17:31:30,,,,,1,1
28/08/2022,17:31:32,26.8,86.0,7125.0,11675.0,,
28/08/2022,17:31:32,,,,,1,1
28/08/2022,17:31:36,26.8,86.0,8328.0,14233.0,,
28/08/2022,17:31:36,,,,,1,1
28/08/2022,17:31:38,26.8,86.0,6698.0,10761.0,,
28/08/2022,17:31:38,,,,,1,1
28/08/2022,17:31:42,26.8,86.0,5225.0,7609.0,,
28/08/2022,17:31:42,,,,,1,1
28/08/2022,17:31:44,26.8,86.0,5996.0,9258.0,,
28/08/2022,17:31:44,,,,,1,1
28/08/2022,17:31:48,26.7,86.0,5108.0,7348.0,,
28/08/2022,17:31:48,,,,,1,1
28/08/2022,17:31:50,26.7,86.0,3207.0,3285.0,,
28/08/2022,17:31:50,,,,,1,1
28/08/2022,17:31:54,26.8,86.0,4536.0,6125.0,,
28/08/2022,17:31:54,,,,,1,1
28/08/2022,17:31:56,26.9,86.0,4280.0,5582.0,,
28/08/2022,17:31:56,,,,,1,1
28/08/2022,17:32:00,26.7,86.0,3081.0,3017.0,,
28/08/2022,17:32:00,,,,,1,1
28/08/2022,17:32:02,26.8,86.0,3771.0,4497.0,,
28/08/2022,17:32:02,,,,,1,1
28/08/2022,17:32:06,26.8,86.0,3830.0,4646.0,,
28/08/2022,17:32:06,,,,,1,1
28/08/2022,17:32:08,26.8,86.0,2426.0,1628.0,,
28/08/2022,17:32:08,,,,,1,1
28/08/2022,17:32:12,26.8,86.0,3250.0,3394.0,,
28/08/2022,17:32:12,,,,,1,1
28/08/2022,17:32:14,26.8,86.0,3297.0,3487.0,,
28/08/2022,17:32:14,,,,,1,1
28/08/2022,17:32:18,26.6,86.0,3297.0,3487.0,,
28/08/2022,17:32:18,,,,,1,1
28/08/2022,17:32:20,26.8,86.0,3454.0,3819.0,,
28/08/2022,17:32:20,,,,,1,1
28/08/2022,17:32:24,26.9,86.0,3322.0,3542.0,,
28/08/2022,17:32:24,,,,,1,1
28/08/2022,17:32:26,26.8,86.0,3276.0,3447.0,,
28/08/2022,17:32:26,,,,,1,1
28/08/2022,17:32:30,26.8,86.0,3226.0,3340.0,,
28/08/2022,17:32:30,,,,,1,1
28/08/2022,17:32:32,26.8,86.0,3401.0,3707.0,,
28/08/2022,17:32:32,,,,,1,1
28/08/2022,17:32:36,26.8,86.0,1973.0,700.0,,
28/08/2022,17:32:36,,,,,0,-1
28/08/2022,17:32:38,26.6,86.0,1518.0,184.0,,
28/08/2022,17:32:38,,,,,0,-1
28/08/2022,17:32:42,26.7,86.0,1295.0,136.0,,
28/08/2022,17:32:42,,,,,0,-1
28/08/2022,17:32:44,26.8,86.0,1925.0,623.0,,
28/08/2022,17:32:44,,,,,0,-1
28/08/2022,17:32:48,26.8,86.0,2257.0,1253.0,,
28/08/2022,17:32:48,,,,,1,1
28/08/2022,17:32:50,26.8,86.0,1852.0,519.0,,
28/08/2022,17:32:50,,,,,0,-1
28/08/2022,17:32:54,26.8,86.0,1738.0,377.0,,
28/08/2022,17:32:54,,,,,0,-1
28/08/2022,17:32:56,26.8,86.0,1738.0,377.0,,
28/08/2022,17:32:56,,,,,0,-1
28/08/2022,17:33:00,26.8,86.0,1801.0,451.0,,
28/08/2022,17:33:00,,,,,0,-1
28/08/2022,17:33:02,26.8,86.0,1914.0,607.0,,
28/08/2022,17:33:02,,,,,0,-1
28/08/2022,17:33:06,26.8,86.0,1925.0,623.0,,
28/08/2022,17:33:06,,,,,0,-1
28/08/2022,17:33:08,26.8,86.0,1512.0,179.0,,
28/08/2022,17:33:08,,,,,0,-1
28/08/2022,17:33:12,26.8,86.0,1458.0,161.0,,
28/08/2022,17:33:12,,,,,0,-1
28/08/2022,17:33:14,26.8,86.0,1705.0,345.0,,
28/08/2022,17:33:14,,,,,0,-1
28/08/2022,17:33:18,26.8,86.0,1429.0,156.0,,
28/08/2022,17:33:18,,,,,0,-1
28/08/2022,17:33:20,26.8,86.0,887.0,74.0,,
28/08/2022,17:33:20,,,,,0,-1
28/08/2022,17:33:24,26.8,86.0,1474.0,163.0,,
28/08/2022,17:33:24,,,,,0,-1
