date,time,id,Temp,Humidity,CO2,TVOC,PM1,PM2.5,PM10,fan_action,filter_action
08/10/2022,17:48:45,11,25.47532,63.82294,491.0522,15,1,1,1,,
08/10/2022,17:48:45,4,22.8317,69.87,97.45325,16,1,1,1,,
08/10/2022,17:48:45,7,22.80499,71.02356,722.7607,89,1,1,1,,
08/10/2022,17:48:45,1,25.46998,63.18359,394.9076,11,1,1,1,,
08/10/2022,17:48:50,11,25.47532,63.78326,492.421,15,1,1,1,,
08/10/2022,17:48:50,4,22.8317,69.88983,97.92096,16,1,1,1,,
08/10/2022,17:48:50,7,22.79164,71.17004,722.1065,89,1,1,1,,
08/10/2022,17:48:50,1,25.44328,63.25989,394.4291,11,1,1,1,,
08/10/2022,17:48:55,11,25.41924,63.77258,493.6679,15,1,1,1,,
08/10/2022,17:48:55,4,22.86107,69.89746,98.59143,16,1,1,1,,
08/10/2022,17:48:55,7,22.83704,71.23871,720.7777,89,1,1,1,,
08/10/2022,17:48:55,1,25.486,63.20953,394.5164,11,1,1,1,,
08/10/2022,17:49:00,11,25.40589,63.8382,493.6778,15,1,1,1,,
08/10/2022,17:49:00,4,22.87442,69.75708,101.2234,16,1,1,1,,
08/10/2022,17:49:00,7,22.94919,71.11511,725.7204,89,1,1,1,,
08/10/2022,17:49:00,1,25.40055,63.30109,395.1608,11,1,1,1,,
08/10/2022,17:49:00,,25.486,71.23871,722.7607,89,1,1,1,-1,-1
08/10/2022,17:49:05,11,25.41924,63.8504,494.5845,15,1,1,1,,
08/10/2022,17:49:05,4,22.94385,69.7052,102.5336,16,1,1,1,,
08/10/2022,17:49:05,7,22.98924,71.1441,719.1603,89,1,1,1,,
08/10/2022,17:49:05,1,25.25903,63.87482,392.2383,11,1,1,1,,
08/10/2022,17:49:10,11,25.41924,63.83209,493.9527,15,1,1,1,,
08/10/2022,17:49:10,4,23.04265,69.5282,106.0834,16,1,1,1,,
08/10/2022,17:49:10,7,23.01862,72.08099,710.759,89,1,1,1,,
08/10/2022,17:49:10,1,25.27505,63.94806,394.0219,11,1,1,1,,
08/10/2022,17:49:15,11,25.41924,63.87939,493.5957,15,89,170,70,,
08/10/2022,17:49:15,4,23.09872,69.31152,109.4694,16,1,1,1,,
08/10/2022,17:49:15,7,23.04532,73.25745,712.7932,89,1,1,1,,
08/10/2022,17:49:15,1,25.27505,63.90991,394.134,11,1,1,1,,
08/10/2022,17:49:15,,25.41924,72.08099,719.1603,89,1,1,1,-1,-1
08/10/2022,17:49:20,11,25.39254,63.90533,494.1492,15,57,101,73,,
08/10/2022,17:49:20,4,23.07202,69.16504,106.1785,16,1,1,1,,
08/10/2022,17:49:20,7,23.11742,73.76099,695.0121,89,1,1,1,,
08/10/2022,17:49:20,1,25.27505,63.76953,394.9218,11,1,1,1,,
08/10/2022,17:49:25,11,25.40589,65.27557,498.0576,15,143,14,251,,
08/10/2022,17:49:25,1,25.23232,63.70392,394.3551,11,1,1,1,,
08/10/2022,17:49:25,4,23.04265,69.20776,104.1447,16,1,1,1,,
08/10/2022,17:49:25,7,23.13077,74.01276,691.327,89,1,1,1,,
08/10/2022,17:49:30,11,25.39254,65.38391,491.8116,15,173,74,149,,
08/10/2022,17:49:30,1,25.30175,63.72375,392.3785,11,1,1,1,,
08/10/2022,17:49:30,4,23.056,69.30237,100.6835,16,1,1,1,,
08/10/2022,17:49:30,7,23.17349,73.53668,697.8333,89,1,1,1,,
08/10/2022,17:49:30,,25.40589,74.01276,695.0121,89,143,101,251,1,1
08/10/2022,17:49:35,11,25.41924,64.95972,486.0129,15,151,31,39,,
08/10/2022,17:49:35,1,25.33112,63.65356,391.7644,11,1,1,1,,
08/10/2022,17:49:35,4,23.11475,69.22455,100.6279,16,1,1,1,,
08/10/2022,17:49:35,7,23.25628,72.81036,703.7924,89,1,1,1,,
08/10/2022,17:49:40,11,25.41924,64.85901,484.6819,15,138,5,229,,
08/10/2022,17:49:40,4,23.14145,69.12994,102.5153,16,204,143,51,,
08/10/2022,17:49:40,1,25.37118,63.51166,392.9574,11,1,1,1,,
08/10/2022,17:49:40,7,23.24292,72.47925,699.0421,89,1,1,1,,
08/10/2022,17:49:45,11,25.43259,64.68353,486.0907,15,134,253,208,,
08/10/2022,17:49:45,4,23.17082,69.08722,98.68574,16,204,143,51,,
08/10/2022,17:49:45,7,23.24292,73.36426,693.3452,89,1,1,1,,
08/10/2022,17:49:45,1,25.35783,63.42011,393.3322,11,4,5,5,,
08/10/2022,17:49:45,,25.41924,72.81036,703.7924,89,204,143,229,1,1
08/10/2022,17:49:50,11,25.40589,64.79797,497.5313,15,3,250,71,,
08/10/2022,17:49:50,4,23.14145,69.18945,96.0183,16,204,143,51,,
08/10/2022,17:49:50,7,23.26963,73.17047,691.17,89,1,1,1,,
